%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1711478706399520102,1038,1711478706398808479,world,-1.0364730000306803,2.1167109741417605,0.8068635704435341,0.0,0.0,-0.7633514930474387,0.6459833574189402
1711478706418730300,1039,1711478706418514013,world,-1.0478913388744762,2.104130549497975,0.8080440713513228,0.0,0.0,-0.7633852755615866,0.6459434348731787
1711478706438749771,1040,1711478706438474416,world,-1.0554160769237209,2.0955208392045517,0.8088564661787297,0.0,0.0,-0.7634669632855524,0.6458468827605633
1711478706458716981,1041,1711478706458484172,world,-1.0628327875438675,2.0867780911945815,0.809683614729783,0.0,0.0,-0.7635929663029297,0.6456979029025051
1711478706478735260,1042,1711478706478489398,world,-1.0701891227802813,2.077847228825896,0.8105296117957747,0.0,0.0,-0.7637618980541874,0.6454980736459754
1711478706498785455,1043,1711478706498479604,world,-1.0774553354818808,2.0687644366568683,0.8113899154271218,0.0,0.0,-0.7639710410131775,0.6452505315714524
1711478706518727226,1044,1711478706518480062,world,-1.0846473398117684,2.0595105187054683,0.8122652195252107,0.0,0.0,-0.7642186930221746,0.6449571995376742
1711478706538656631,1045,1711478706538473129,world,-1.0917197360266109,2.0501461607022002,0.8131486714095517,0.0,0.0,-0.7645008927076903,0.6446226687366374
1711478706558700906,1046,1711478706558475255,world,-1.0987330244377762,2.040592595944612,0.8140465799947378,0.0,0.0,-0.7648177872840636,0.6442466548255481
1711478706578686727,1047,1711478706578460931,world,-1.105658747904603,2.0308880205175868,0.8149543342991021,0.0,0.0,-0.7651660836433342,0.6438329476206713
1711478706598811512,1048,1711478706598464250,world,-1.109062743028281,2.026016934329132,0.8154082466927232,0.0,0.0,-0.7653498741139805,0.64361445772583
1711478706618792222,1049,1711478706618513584,world,-1.1192038572768876,2.0110954060886903,0.8167915300401518,0.0,0.0,-0.7659452646890074,0.6429057874218325
1711478706638769343,1050,1711478706638499736,world,-1.1258407996323483,2.0009857147112906,0.8177225747554915,0.0,0.0,-0.7663725021517795,0.6423964414173078
1711478706658813591,1051,1711478706658497333,world,-1.132404604779528,1.990707955071481,0.8186639840822328,0.0,0.0,-0.7668230873893025,0.6418585145082506
1711478706678723209,1052,1711478706678519248,world,-1.138852072899733,1.980331424345213,0.8196092004801099,0.0,0.0,-0.7672917852708937,0.641298149268969
1711478706698717291,1053,1711478706698456525,world,-1.1420560154131514,1.9750680886360044,0.8200866310414238,0.0,0.0,-0.7675339664212799,0.641008276381528
1711478706718699840,1054,1711478706718477964,world,-1.1514917760166155,1.9591383996373766,0.8215233082875668,0.0,0.0,-0.7682812267348089,0.6401124562503507
1711478706738693725,1055,1711478706738492012,world,-1.157672067561984,1.9483433094756273,0.8224898075306781,0.0,0.0,-0.7687967048625727,0.6394932576598836
1711478706758716477,1056,1711478706758476018,world,-1.1637578585572625,1.9374199733232196,0.8234619381749813,0.0,0.0,-0.7693234203570205,0.6388595110743638
1711478706778736278,1057,1711478706778467416,world,-1.1697526991707958,1.9263629651615655,0.8244399563972724,0.0,0.0,-0.7698606006568337,0.6382120772566899
1711478706799026591,1058,1711478706798580169,world,-1.1756489693609036,1.9151874962066189,0.8254222937082318,0.0,0.0,-0.7704065244311004,0.6375529680849995
1711478706818733740,1059,1711478706818507432,world,-1.1814642187816033,1.9038605690516772,0.8264116082122857,0.0,0.0,-0.7709618301908199,0.6368813518928164
1711478706838641700,1060,1711478706838457584,world,-1.1871580335061216,1.892462902693116,0.8274006432330634,0.0,0.0,-0.7715215838879738,0.6362031480549214
1711478706858636750,1061,1711478706858454942,world,-1.1927682066906895,1.8809209678925332,0.8283955746578933,0.0,0.0,-0.7720884257542006,0.6355151161195147
1711478706878658047,1062,1711478706878460645,world,-1.1982780006347458,1.8692695092102702,0.8293931652448452,0.0,0.0,-0.7726596871818854,0.6348204532023137
1711478706898863184,1063,1711478706898594856,world,-1.2037038993842115,1.8574738192141127,0.8303961392539199,0.0,0.0,-0.7732361049995113,0.6341182270879655
1711478706918709004,1064,1711478706918522119,world,-1.2090241719272878,1.8455816314318432,0.8314001972743241,0.0,0.0,-0.7738143866618151,0.6334124209353641
1711478706938815148,1065,1711478706938481807,world,-1.2142466714676727,1.833577028038472,0.8324064663403927,0.0,0.0,-0.7743943594531044,0.6327032290475655
1711478706958800791,1066,1711478706958512783,world,-1.2193683169762586,1.821468193948103,0.83341403194887,0.0,0.0,-0.7749746827642738,0.6319922792838637
1711478706978707283,1067,1711478706978503465,world,-1.2243879328161422,1.8092593318738315,0.8344223227709691,0.0,0.0,-0.7755542207065511,0.6312809602263117
1711478706998747872,1068,1711478706998528718,world,-1.2293203803656019,1.796914163846117,0.8354340781903435,0.0,0.0,-0.7761337381581164,0.6305683313430104
1711478707018709921,1069,1711478707018507003,world,-1.234147128260915,1.784479165118661,0.8364452369836979,0.0,0.0,-0.7767101027828085,0.6298582509065981
1711478707038783319,1070,1711478707038490533,world,-1.238871835235981,1.7719464825329458,0.8374562173346223,0.0,0.0,-0.7772827613213434,0.629151419733491
1711478707058691484,1071,1711478707058471441,world,-1.2434971180672043,1.7593099185050896,0.8384672802535307,0.0,0.0,-0.7778510672203508,0.6284486591792214
1711478707078717380,1072,1711478707078499078,world,-1.2480161569732329,1.7465892302414552,0.839476614631238,0.0,0.0,-0.7784132181487604,0.6277522296346628
1711478707098998050,1073,1711478707098729610,world,-1.2524352141494284,1.7337679441260527,0.840485354130748,0.0,0.0,-0.7789692489952686,0.6270621254068429
1711478707120037493,1074,1711478707118747711,world,-1.2546081505877675,1.7273170213020381,0.8409896803649282,0.0,0.0,-0.7792450061609681,0.626719411198658
1711478707139198693,1075,1711478707138598918,world,-1.2609746749484265,1.7078211415243776,0.8425010097541155,0.0,0.0,-0.7800622484147772,0.6257019167287906
1711478707158758724,1076,1711478707158559322,world,-1.2650935940671213,1.694700609267624,0.8435074458089918,0.0,0.0,-0.7805987020064252,0.6250325322940271
1711478707178730879,1077,1711478707178476095,world,-1.26909954824997,1.6815237330173898,0.844509727292377,0.0,0.0,-0.7811265966667166,0.6243726771567385
1711478707198867355,1078,1711478707198654651,world,-1.271075761370509,1.6748624223379323,0.8450132210295948,0.0,0.0,-0.7813893467918354,0.6240438195513428
1711478707218703707,1079,1711478707218470096,world,-1.2768200892352315,1.6548476482033327,0.8465133402256751,0.0,0.0,-0.7821622974987497,0.623074747017946
1711478707238769694,1080,1711478707238520622,world,-1.2805211851472333,1.6413953175418319,0.8475110521712328,0.0,0.0,-0.782667976322314,0.6224394258396023
1711478707258701414,1081,1711478707258485555,world,-1.2841182659007182,1.6278607987600815,0.8485064397350196,0.0,0.0,-0.7831655966209643,0.621813194029629
1711478707278725891,1082,1711478707278484106,world,-1.2876131251436362,1.6142375539579175,0.8494999354400837,0.0,0.0,-0.7836552476450498,0.6211959858517887
1711478707298707115,1083,1711478707298516273,world,-1.2909997988355697,1.6005497395016843,0.8504897411959338,0.0,0.0,-0.7841359264505757,0.6205891143498227
1711478707318717281,1084,1711478707318489551,world,-1.2957585962267872,1.586129959390243,0.8486730172766743,0.0,0.0,-0.7841213134752876,0.6206075779055472
1711478707338689775,1085,1711478707338452577,world,-1.2985617682238775,1.5725399500351753,0.8497732650697718,0.0,0.0,-0.7845260895335203,0.6200958110173321
